TSLA
Date,Open,High,Low,Prices,Adj Close,Volume
2010-07-30,20.200000762939500,20.440000534057600,19.549999237060500,19.940000534057600,19.940000534057600,426900
2010-08-02,20.5,20.969999313354500,20.329999923706100,20.920000076293900,20.920000076293900,718100
2010-08-03,21.0,21.950000762939500,20.81999969482420,21.950000762939500,21.950000762939500,1230500
2010-08-04,21.950000762939500,22.18000030517580,20.850000381469700,21.260000228881800,21.260000228881800,913000
2010-08-05,21.540000915527300,21.549999237060500,20.049999237060500,20.450000762939500,20.450000762939500,796200
2010-08-06,20.100000381469700,20.15999984741210,19.520000457763700,19.59000015258790,19.59000015258790,741900
2010-08-09,19.899999618530300,19.979999542236300,19.450000762939500,19.600000381469700,19.600000381469700,812700
2010-08-10,19.649999618530300,19.649999618530300,18.81999969482420,19.030000686645500,19.030000686645500,1281300
2010-08-11,18.690000534057600,18.8799991607666,17.850000381469700,17.899999618530300,17.899999618530300,797600
2010-08-12,17.799999237060500,17.899999618530300,17.389999389648400,17.600000381469700,17.600000381469700,691000
2010-08-13,18.18000030517580,18.450000762939500,17.65999984741210,18.31999969482420,18.31999969482420,634000
2010-08-16,18.450000762939500,18.799999237060500,18.260000228881800,18.780000686645500,18.780000686645500,485800
2010-08-17,18.959999084472700,19.399999618530300,18.780000686645500,19.149999618530300,19.149999618530300,447900
2010-08-18,19.59000015258790,19.59000015258790,18.600000381469700,18.770000457763700,18.770000457763700,601300
2010-08-19,18.540000915527300,19.25,18.329999923706100,18.790000915527300,18.790000915527300,579100
2010-08-20,18.649999618530300,19.110000610351600,18.510000228881800,19.100000381469700,19.100000381469700,296000
2010-08-23,19.09000015258790,20.389999389648400,19.0,20.1299991607666,20.1299991607666,1088100
2010-08-24,19.25,19.709999084472700,18.950000762939500,19.200000762939500,19.200000762939500,673100
2010-08-25,19.15999984741210,19.979999542236300,18.559999465942400,19.899999618530300,19.899999618530300,503300
2010-08-26,19.889999389648400,20.270000457763700,19.600000381469700,19.75,19.75,433800
2010-08-27,19.75,19.8700008392334,19.5,19.700000762939500,19.700000762939500,379600
2010-08-30,19.700000762939500,20.190000534057600,19.610000610351600,19.8700008392334,19.8700008392334,732800
2010-08-31,19.65999984741210,19.790000915527300,19.329999923706100,19.479999542236300,19.479999542236300,201100
2010-09-01,19.6200008392334,20.690000534057600,19.600000381469700,20.450000762939500,20.450000762939500,494900
2010-09-02,20.3700008392334,21.239999771118200,20.309999465942400,21.059999465942400,21.059999465942400,487100
2010-09-03,20.8700008392334,21.299999237060500,20.65999984741210,21.049999237060500,21.049999237060500,434600
2010-09-07,20.610000610351600,21.0,20.5,20.540000915527300,20.540000915527300,243400
2010-09-08,20.65999984741210,20.950000762939500,20.600000381469700,20.899999618530300,20.899999618530300,288400
2010-09-09,21.0,21.049999237060500,20.690000534057600,20.709999084472700,20.709999084472700,376200
2010-09-10,20.75,20.93000030517580,19.760000228881800,20.170000076293900,20.170000076293900,386600
2010-09-13,20.889999389648400,20.899999618530300,20.5,20.719999313354500,20.719999313354500,360800
2010-09-14,20.540000915527300,21.600000381469700,20.530000686645500,21.1200008392334,21.1200008392334,654700
2010-09-15,20.979999542236300,22.0,20.790000915527300,21.979999542236300,21.979999542236300,684600
2010-09-16,22.149999618530300,23.15999984741210,20.84000015258790,20.940000534057600,20.940000534057600,2684500
2010-09-17,21.020000457763700,21.31999969482420,19.799999237060500,20.229999542236300,20.229999542236300,1198500
2010-09-20,20.670000076293900,21.350000381469700,20.15999984741210,21.059999465942400,21.059999465942400,947500
2010-09-21,20.889999389648400,21.549999237060500,20.670000076293900,20.770000457763700,20.770000457763700,796000
2010-09-22,20.8700008392334,20.950000762939500,19.799999237060500,19.8700008392334,19.8700008392334,962900
2010-09-23,19.889999389648400,20.139999389648400,19.5,19.559999465942400,19.559999465942400,668100
2010-09-24,19.950000762939500,20.190000534057600,19.649999618530300,20.100000381469700,20.100000381469700,578900
2010-09-27,20.399999618530300,20.809999465942400,20.049999237060500,20.530000686645500,20.530000686645500,418600
2010-09-28,21.040000915527300,21.489999771118200,20.760000228881800,21.399999618530300,21.399999618530300,1214500
2010-09-29,21.190000534057600,22.030000686645500,21.1299991607666,21.979999542236300,21.979999542236300,1969300
2010-09-30,22.0,22.149999618530300,20.190000534057600,20.40999984741210,20.40999984741210,2195800
2010-10-01,20.690000534057600,20.75,20.309999465942400,20.600000381469700,20.600000381469700,597700
2010-10-04,20.43000030517580,21.170000076293900,20.299999237060500,20.989999771118200,20.989999771118200,643600
2010-10-05,21.149999618530300,21.280000686645500,21.010000228881800,21.1200008392334,21.1200008392334,332000
2010-10-06,21.059999465942400,21.260000228881800,20.31999969482420,20.459999084472700,20.459999084472700,313400
2010-10-07,20.56999969482420,20.639999389648400,20.34000015258790,20.43000030517580,20.43000030517580,141000
2010-10-08,20.43000030517580,20.790000915527300,20.389999389648400,20.43000030517580,20.43000030517580,267800
2010-10-11,20.440000534057600,20.700000762939500,20.06999969482420,20.239999771118200,20.239999771118200,171200
2010-10-12,20.200000762939500,20.280000686645500,20.030000686645500,20.239999771118200,20.239999771118200,244000
2010-10-13,20.639999389648400,20.850000381469700,20.360000610351600,20.540000915527300,20.540000915527300,318200
2010-10-14,21.0,21.030000686645500,20.399999618530300,20.75,20.75,294800
2010-10-15,20.889999389648400,20.899999618530300,20.25,20.540000915527300,20.540000915527300,284700
2010-10-18,20.520000457763700,20.639999389648400,20.219999313354500,20.229999542236300,20.229999542236300,162800
2010-10-19,20.200000762939500,20.40999984741210,20.0,20.049999237060500,20.049999237060500,245200
2010-10-20,20.15999984741210,20.690000534057600,20.040000915527300,20.649999618530300,20.649999618530300,312500
2010-10-21,20.610000610351600,20.950000762939500,20.450000762939500,20.75,20.75,417100
2010-10-22,20.68000030517580,20.93000030517580,20.549999237060500,20.719999313354500,20.719999313354500,161100
2010-10-25,20.940000534057600,20.979999542236300,20.729999542236300,20.850000381469700,20.850000381469700,118500
2010-10-26,20.799999237060500,21.8700008392334,20.510000228881800,21.360000610351600,21.360000610351600,660900
2010-10-27,21.25,21.3799991607666,20.649999618530300,21.0,21.0,356500
2010-10-28,21.389999389648400,21.5,20.959999084472700,21.190000534057600,21.190000534057600,224200
2010-10-29,21.139999389648400,21.850000381469700,21.049999237060500,21.84000015258790,21.84000015258790,280600
2010-11-01,21.940000534057600,22.75,21.309999465942400,21.40999984741210,21.40999984741210,455800
2010-11-02,21.68000030517580,21.8799991607666,21.049999237060500,21.25,21.25,322500
2010-11-03,21.280000686645500,22.5,21.15999984741210,21.770000457763700,21.770000457763700,372600
2010-11-04,22.600000381469700,25.329999923706100,22.149999618530300,24.899999618530300,24.899999618530300,1874000
2010-11-05,24.8700008392334,24.969999313354500,23.719999313354500,24.440000534057600,24.440000534057600,1011000
2010-11-08,24.5,25.0,24.030000686645500,24.979999542236300,24.979999542236300,509500
2010-11-09,25.0,25.690000534057600,24.049999237060500,24.6299991607666,24.6299991607666,956400
2010-11-10,24.479999542236300,29.969999313354500,24.049999237060500,29.360000610351600,29.360000610351600,3060500
2010-11-11,28.600000381469700,29.100000381469700,27.329999923706100,28.040000915527300,28.040000915527300,1945300
2010-11-12,28.25,30.5,28.06999969482420,29.84000015258790,29.84000015258790,2729100
2010-11-15,30.219999313354500,32.939998626709000,30.219999313354500,30.799999237060500,30.799999237060500,2622900
2010-11-16,31.0,31.399999618530300,28.420000076293900,29.670000076293900,29.670000076293900,1347600
2010-11-17,30.200000762939500,30.75,28.610000610351600,29.489999771118200,29.489999771118200,750000
2010-11-18,30.670000076293900,30.739999771118200,28.920000076293900,29.889999389648400,29.889999389648400,956100
2010-11-19,30.15999984741210,31.3700008392334,29.700000762939500,30.989999771118200,30.989999771118200,1150500
2010-11-22,31.56999969482420,33.45000076293950,31.5,33.400001525878900,33.400001525878900,1529700
2010-11-23,33.290000915527300,35.68000030517580,32.189998626709000,34.56999969482420,34.56999969482420,1577800
2010-11-24,35.27000045776370,35.970001220703100,34.33000183105470,35.470001220703100,35.470001220703100,1425000
2010-11-26,35.599998474121100,36.0,34.75,35.31999969482420,35.31999969482420,350600
2010-11-29,35.40999984741210,35.95000076293950,33.33000183105470,34.33000183105470,34.33000183105470,1145600
2010-11-30,33.7400016784668,35.33000183105470,33.40999984741210,35.33000183105470,35.33000183105470,2222600
2010-12-01,35.869998931884800,36.41999816894530,33.45000076293950,34.349998474121100,34.349998474121100,1299200
2010-12-02,34.0099983215332,34.29999923706060,31.200000762939500,32.349998474121100,32.349998474121100,2007000
2010-12-03,32.0099983215332,32.25,30.8700008392334,31.489999771118200,31.489999771118200,1160100
2010-12-06,31.350000381469700,31.450000762939500,29.559999465942400,30.309999465942400,30.309999465942400,1274400
2010-12-07,30.489999771118200,32.400001525878900,30.049999237060500,31.559999465942400,31.559999465942400,1311300
2010-12-08,32.47999954223630,32.4900016784668,31.520000457763700,32.369998931884800,32.369998931884800,660000
2010-12-09,32.5099983215332,32.720001220703100,31.649999618530300,32.04999923706060,32.04999923706060,406000
2010-12-10,32.04999923706060,32.91999816894530,31.1299991607666,31.520000457763700,31.520000457763700,429400
2010-12-13,31.639999389648400,31.770000457763700,30.399999618530300,30.549999237060500,30.549999237060500,410400
2010-12-14,30.290000915527300,30.389999389648400,27.760000228881800,28.530000686645500,28.530000686645500,1765700
2010-12-15,28.670000076293900,29.969999313354500,28.530000686645500,29.600000381469700,29.600000381469700,742900
2010-12-16,30.0,30.90999984741210,29.649999618530300,30.809999465942400,30.809999465942400,790100
2010-12-17,31.34000015258790,31.540000915527300,30.709999084472700,31.360000610351600,31.360000610351600,813000
2010-12-20,31.639999389648400,32.189998626709000,31.260000228881800,31.700000762939500,31.700000762939500,523400
2010-12-21,31.799999237060500,32.689998626709000,31.709999084472700,32.2599983215332,32.2599983215332,777700
2010-12-22,32.25,32.86000061035160,31.700000762939500,32.630001068115200,32.630001068115200,833300
2010-12-23,31.260000228881800,32.47999954223630,29.920000076293900,30.09000015258790,30.09000015258790,1552600
2010-12-27,28.020000457763700,28.579999923706100,25.059999465942400,25.549999237060500,25.549999237060500,9301900
2010-12-28,25.850000381469700,26.75,25.0,26.40999984741210,26.40999984741210,4056300
2010-12-29,27.030000686645500,28.010000228881800,26.5,27.729999542236300,27.729999542236300,3319200
2010-12-30,27.700000762939500,27.899999618530300,26.3799991607666,26.5,26.5,2041100
2010-12-31,26.56999969482420,27.25,26.5,26.6299991607666,26.6299991607666,1417900
2011-01-03,26.84000015258790,27.0,25.899999618530300,26.6200008392334,26.6200008392334,1283000
2011-01-04,26.65999984741210,26.950000762939500,26.020000457763700,26.670000076293900,26.670000076293900,1187400
2011-01-05,26.479999542236300,26.899999618530300,26.190000534057600,26.829999923706100,26.829999923706100,1446700
2011-01-06,26.829999923706100,28.0,26.809999465942400,27.8799991607666,27.8799991607666,2061200
2011-01-07,28.0,28.579999923706100,27.899999618530300,28.239999771118200,28.239999771118200,2247900
2011-01-10,28.170000076293900,28.68000030517580,28.049999237060500,28.450000762939500,28.450000762939500,1342700
2011-01-11,28.59000015258790,28.709999084472700,26.920000076293900,26.959999084472700,26.959999084472700,1710200
2011-01-12,27.010000228881800,27.399999618530300,26.520000457763700,26.959999084472700,26.959999084472700,964400
2011-01-13,26.959999084472700,26.969999313354500,26.15999984741210,26.219999313354500,26.219999313354500,723600
2011-01-14,26.149999618530300,26.579999923706100,25.610000610351600,25.75,25.75,1192000
2011-01-18,25.479999542236300,25.639999389648400,24.75,25.639999389648400,25.639999389648400,1621700
2011-01-19,25.270000457763700,25.469999313354500,23.75,24.030000686645500,24.030000686645500,2371500
2011-01-20,24.030000686645500,24.450000762939500,22.3700008392334,22.6200008392334,22.6200008392334,2279900
2011-01-21,23.1200008392334,23.59000015258790,22.709999084472700,23.040000915527300,23.040000915527300,1217000
2011-01-24,23.530000686645500,24.809999465942400,23.229999542236300,24.489999771118200,24.489999771118200,1645100
2011-01-25,24.649999618530300,24.889999389648400,24.020000457763700,24.68000030517580,24.68000030517580,1271500
2011-01-26,24.709999084472700,24.8799991607666,24.100000381469700,24.75,24.75,1079900
2011-01-27,24.739999771118200,25.079999923706100,24.530000686645500,24.920000076293900,24.920000076293900,895700
2011-01-28,24.8799991607666,24.8799991607666,23.75,24.010000228881800,24.010000228881800,1048400
2011-01-31,24.049999237060500,24.1200008392334,23.5,24.100000381469700,24.100000381469700,830300
2011-02-01,24.309999465942400,24.729999542236300,23.540000915527300,23.90999984741210,23.90999984741210,707800
2011-02-02,24.15999984741210,24.18000030517580,23.670000076293900,23.940000534057600,23.940000534057600,569500
2011-02-03,23.81999969482420,23.899999618530300,23.149999618530300,23.6299991607666,23.6299991607666,512000
2011-02-04,23.440000534057600,23.670000076293900,23.219999313354500,23.459999084472700,23.459999084472700,544000
2011-02-07,23.260000228881800,23.260000228881800,22.8799991607666,23.06999969482420,23.06999969482420,895100
2011-02-08,23.780000686645500,25.25,23.0,24.489999771118200,24.489999771118200,3504900
2011-02-09,24.1299991607666,24.18000030517580,22.790000915527300,23.209999084472700,23.209999084472700,2635600
2011-02-10,23.260000228881800,23.639999389648400,22.809999465942400,23.219999313354500,23.219999313354500,836100
2011-02-11,23.25,23.75,22.940000534057600,23.25,23.25,634500
2011-02-14,23.639999389648400,24.139999389648400,23.049999237060500,23.079999923706100,23.079999923706100,1283100
2011-02-15,23.010000228881800,23.170000076293900,22.559999465942400,22.84000015258790,22.84000015258790,953700
2011-02-16,23.100000381469700,24.969999313354500,23.06999969482420,24.729999542236300,24.729999542236300,4115100
2011-02-17,24.6299991607666,25.489999771118200,23.549999237060500,23.600000381469700,23.600000381469700,2618400
2011-02-18,23.329999923706100,23.489999771118200,22.959999084472700,23.18000030517580,23.18000030517580,2370700
2011-02-22,22.8799991607666,23.0,21.780000686645500,21.8700008392334,21.8700008392334,2064600
2011-02-23,22.18000030517580,22.5,21.110000610351600,21.829999923706100,21.829999923706100,1605600
2011-02-24,21.780000686645500,22.579999923706100,21.5,22.530000686645500,22.530000686645500,1055300
2011-02-25,22.809999465942400,23.850000381469700,22.690000534057600,23.610000610351600,23.610000610351600,1346300
2011-02-28,23.739999771118200,24.100000381469700,23.5,23.889999389648400,23.889999389648400,1051200
2011-03-01,24.049999237060500,24.31999969482420,23.700000762939500,23.940000534057600,23.940000534057600,1106400
2011-03-02,23.81999969482420,24.280000686645500,23.729999542236300,24.020000457763700,24.020000457763700,663300
2011-03-03,24.479999542236300,24.790000915527300,24.059999465942400,24.360000610351600,24.360000610351600,640200
2011-03-04,24.479999542236300,24.989999771118200,23.780000686645500,24.950000762939500,24.950000762939500,1580100
2011-03-07,24.93000030517580,25.399999618530300,24.700000762939500,24.940000534057600,24.940000534057600,2033600
2011-03-08,24.600000381469700,24.959999084472700,24.0,24.65999984741210,24.65999984741210,1399900
2011-03-09,24.65999984741210,24.989999771118200,24.270000457763700,24.719999313354500,24.719999313354500,924800
2011-03-10,24.440000534057600,24.489999771118200,23.729999542236300,24.010000228881800,24.010000228881800,1017000
2011-03-11,23.850000381469700,24.25,23.530000686645500,24.06999969482420,24.06999969482420,930800
2011-03-14,23.81999969482420,24.0,23.200000762939500,23.25,23.25,1166000
2011-03-15,22.200000762939500,22.959999084472700,21.799999237060500,22.950000762939500,22.950000762939500,1318800
2011-03-16,22.860000610351600,23.25,22.690000534057600,22.81999969482420,22.81999969482420,1169700
2011-03-17,23.239999771118200,23.43000030517580,22.639999389648400,22.809999465942400,22.809999465942400,922600
2011-03-18,23.190000534057600,23.190000534057600,22.510000228881800,22.959999084472700,22.959999084472700,687900
2011-03-21,23.049999237060500,23.049999237060500,22.540000915527300,22.729999542236300,22.729999542236300,411700
2011-03-22,22.729999542236300,22.860000610351600,22.0,22.190000534057600,22.190000534057600,582900
2011-03-23,22.110000610351600,22.270000457763700,21.770000457763700,22.209999084472700,22.209999084472700,422800
2011-03-24,22.139999389648400,22.3799991607666,21.979999542236300,22.329999923706100,22.329999923706100,462200
2011-03-25,22.43000030517580,23.0,22.399999618530300,22.75,22.75,568000
2011-03-28,22.700000762939500,23.540000915527300,22.549999237060500,23.25,23.25,1058100
2011-03-29,23.299999237060500,24.0,23.209999084472700,23.920000076293900,23.920000076293900,755400
2011-03-30,24.110000610351600,24.489999771118200,23.010000228881800,23.709999084472700,23.709999084472700,1223300
2011-03-31,26.549999237060500,28.709999084472700,26.5,27.75,27.75,11517800
2011-04-01,27.450000762939500,28.18000030517580,26.56999969482420,26.65999984741210,26.65999984741210,2864800
2011-04-04,26.829999923706100,27.0,25.229999542236300,25.829999923706100,25.829999923706100,2609300
2011-04-05,25.899999618530300,27.0,25.690000534057600,26.700000762939500,26.700000762939500,3180900
2011-04-06,26.989999771118200,27.010000228881800,25.799999237060500,26.489999771118200,26.489999771118200,1288300
2011-04-07,26.850000381469700,27.940000534057600,26.450000762939500,27.239999771118200,27.239999771118200,2810300
2011-04-08,27.579999923706100,27.600000381469700,26.360000610351600,26.489999771118200,26.489999771118200,1946400
2011-04-11,26.469999313354500,26.530000686645500,25.020000457763700,25.270000457763700,25.270000457763700,1369400
2011-04-12,25.079999923706100,25.209999084472700,24.299999237060500,24.649999618530300,24.649999618530300,1357400
2011-04-13,25.1299991607666,25.690000534057600,24.809999465942400,24.93000030517580,24.93000030517580,1211500
2011-04-14,24.8700008392334,25.280000686645500,24.200000762939500,25.139999389648400,25.139999389648400,983400
2011-04-15,25.649999618530300,26.18000030517580,25.40999984741210,25.579999923706100,25.579999923706100,943500
2011-04-18,25.1299991607666,25.6200008392334,24.360000610351600,25.030000686645500,25.030000686645500,1033900
2011-04-19,25.260000228881800,25.260000228881800,24.649999618530300,25.15999984741210,25.15999984741210,548700
2011-04-20,25.700000762939500,26.09000015258790,25.299999237060500,25.75,25.75,837200
2011-04-21,25.850000381469700,26.979999542236300,25.59000015258790,26.739999771118200,26.739999771118200,1386100
2011-04-25,26.700000762939500,26.729999542236300,25.969999313354500,26.389999389648400,26.389999389648400,800900
2011-04-26,26.65999984741210,27.25,26.309999465942400,26.93000030517580,26.93000030517580,1400000
2011-04-27,26.93000030517580,27.360000610351600,26.6299991607666,27.079999923706100,27.079999923706100,996900
2011-04-28,27.06999969482420,27.690000534057600,26.719999313354500,27.65999984741210,27.65999984741210,1600000
2011-04-29,27.690000534057600,27.8700008392334,27.420000076293900,27.600000381469700,27.600000381469700,726000
2011-05-02,27.600000381469700,27.799999237060500,27.059999465942400,27.450000762939500,27.450000762939500,784600
2011-05-03,27.3799991607666,27.389999389648400,26.5,26.8700008392334,26.8700008392334,913900
2011-05-04,26.780000686645500,27.0,25.75,26.690000534057600,26.690000534057600,1044500
2011-05-05,27.200000762939500,27.440000534057600,26.170000076293900,26.440000534057600,26.440000534057600,1218500
2011-05-06,26.899999618530300,27.700000762939500,26.6200008392334,27.1200008392334,27.1200008392334,981700
2011-05-09,27.0,28.0,26.850000381469700,27.90999984741210,27.90999984741210,916400
2011-05-10,28.239999771118200,28.950000762939500,27.90999984741210,28.329999923706100,28.329999923706100,1535300
2011-05-11,28.200000762939500,28.299999237060500,26.920000076293900,27.06999969482420,27.06999969482420,962500
2011-05-12,27.06999969482420,27.739999771118200,26.649999618530300,27.670000076293900,27.670000076293900,628000
2011-05-13,28.0,28.190000534057600,27.299999237060500,27.549999237060500,27.549999237060500,661500
2011-05-16,27.989999771118200,27.989999771118200,26.549999237060500,26.600000381469700,26.600000381469700,755700
2011-05-17,27.0,27.0,25.719999313354500,25.959999084472700,25.959999084472700,1234200
2011-05-18,26.100000381469700,26.469999313354500,25.520000457763700,26.350000381469700,26.350000381469700,729500
2011-05-19,27.030000686645500,28.440000534057600,26.600000381469700,28.200000762939500,28.200000762939500,2655100
2011-05-20,28.260000228881800,28.280000686645500,27.350000381469700,27.969999313354500,27.969999313354500,842500
2011-05-23,27.6200008392334,27.6200008392334,26.6200008392334,26.81999969482420,26.81999969482420,863600
2011-05-24,27.020000457763700,27.5,26.600000381469700,26.719999313354500,26.719999313354500,613700
2011-05-25,26.899999618530300,29.010000228881800,26.170000076293900,28.979999542236300,28.979999542236300,4693100
2011-05-26,28.81999969482420,29.760000228881800,28.100000381469700,29.479999542236300,29.479999542236300,3336900
2011-05-27,29.540000915527300,29.670000076293900,28.81999969482420,29.549999237060500,29.549999237060500,1687100
2011-05-31,29.690000534057600,30.280000686645500,29.549999237060500,30.139999389648400,30.139999389648400,3290500
2011-06-01,30.0,30.100000381469700,28.3799991607666,28.520000457763700,28.520000457763700,1529900
2011-06-02,28.520000457763700,29.31999969482420,28.510000228881800,28.760000228881800,28.760000228881800,986300
2011-06-03,29.950000762939500,31.5,29.5,30.1299991607666,30.1299991607666,6209200
2011-06-06,30.100000381469700,30.1299991607666,28.260000228881800,28.700000762939500,28.700000762939500,2331100
2011-06-07,28.940000534057600,29.389999389648400,28.260000228881800,28.3700008392334,28.3700008392334,1222100
2011-06-08,28.440000534057600,28.600000381469700,27.020000457763700,27.1200008392334,27.1200008392334,1695900
2011-06-09,27.43000030517580,28.100000381469700,27.100000381469700,27.6200008392334,27.6200008392334,1603200
2011-06-10,27.520000457763700,28.299999237060500,27.350000381469700,27.860000610351600,27.860000610351600,1566600
2011-06-13,28.06999969482420,28.8799991607666,27.8799991607666,28.43000030517580,28.43000030517580,1713400
2011-06-14,28.540000915527300,29.700000762939500,28.520000457763700,28.600000381469700,28.600000381469700,1573400
2011-06-15,28.440000534057600,28.450000762939500,27.06999969482420,27.31999969482420,27.31999969482420,1345000
2011-06-16,27.670000076293900,28.0,25.739999771118200,26.5,26.5,1842200
2011-06-17,26.8700008392334,27.700000762939500,26.139999389648400,26.5,26.5,1714000
2011-06-20,26.290000915527300,26.459999084472700,25.5,26.010000228881800,26.010000228881800,1537800
2011-06-21,26.239999771118200,27.729999542236300,26.0,27.530000686645500,27.530000686645500,1496000
2011-06-22,27.3700008392334,28.25,27.100000381469700,27.209999084472700,27.209999084472700,1475600
2011-06-23,27.200000762939500,27.719999313354500,26.209999084472700,27.709999084472700,27.709999084472700,1170000
2011-06-24,27.639999389648400,27.969999313354500,27.260000228881800,27.56999969482420,27.56999969482420,3608500
2011-06-27,27.729999542236300,28.280000686645500,27.309999465942400,27.459999084472700,27.459999084472700,1809400
2011-06-28,27.790000915527300,28.25,27.670000076293900,28.110000610351600,28.110000610351600,889200
2011-06-29,28.5,29.09000015258790,28.06999969482420,28.290000915527300,28.290000915527300,1461800
2011-06-30,28.5,29.329999923706100,28.399999618530300,29.1299991607666,29.1299991607666,946700
2011-07-01,29.06999969482420,29.600000381469700,28.799999237060500,29.020000457763700,29.020000457763700,854900
2011-07-05,29.020000457763700,29.520000457763700,28.709999084472700,29.139999389648400,29.139999389648400,996000
2011-07-06,29.139999389648400,29.139999389648400,28.549999237060500,28.959999084472700,28.959999084472700,926900
2011-07-07,29.139999389648400,30.0,29.010000228881800,29.729999542236300,29.729999542236300,1327900
2011-07-08,29.889999389648400,29.889999389648400,28.59000015258790,28.809999465942400,28.809999465942400,1240600
2011-07-11,28.399999618530300,28.530000686645500,28.0,28.350000381469700,28.350000381469700,975800
2011-07-12,28.3700008392334,29.09000015258790,28.0,28.170000076293900,28.170000076293900,1045400
2011-07-13,28.43000030517580,29.030000686645500,27.899999618530300,28.639999389648400,28.639999389648400,1066000
2011-07-14,28.530000686645500,28.959999084472700,27.25,27.610000610351600,27.610000610351600,1159000
2011-07-15,27.790000915527300,27.829999923706100,27.399999618530300,27.579999923706100,27.579999923706100,709000
2011-07-18,27.34000015258790,27.450000762939500,26.6299991607666,27.229999542236300,27.229999542236300,851900
2011-07-19,27.579999923706100,28.110000610351600,27.540000915527300,27.889999389648400,27.889999389648400,1026100
2011-07-20,28.0,30.440000534057600,27.799999237060500,28.690000534057600,28.690000534057600,3048300
2011-07-21,28.90999984741210,29.15999984741210,28.100000381469700,28.700000762939500,28.700000762939500,1011500
2011-07-22,28.700000762939500,29.540000915527300,28.549999237060500,29.290000915527300,29.290000915527300,583500
2011-07-25,29.010000228881800,29.25,28.440000534057600,28.489999771118200,28.489999771118200,673300
2011-07-26,28.309999465942400,28.770000457763700,27.969999313354500,28.0,28.0,760600
2011-07-27,28.5,28.5,27.510000228881800,27.639999389648400,27.639999389648400,958500
2011-07-28,27.600000381469700,28.549999237060500,27.540000915527300,28.170000076293900,28.170000076293900,938700
2011-07-29,27.799999237060500,28.399999618530300,27.5,28.170000076293900,28.170000076293900,948200
2011-08-01,28.670000076293900,28.979999542236300,28.209999084472700,28.770000457763700,28.770000457763700,1164900
2011-08-02,28.690000534057600,29.200000762939500,27.270000457763700,27.34000015258790,27.34000015258790,1549400
2011-08-03,27.5,27.829999923706100,26.34000015258790,27.200000762939500,27.200000762939500,1794500
2011-08-04,26.510000228881800,26.889999389648400,24.670000076293900,24.75,24.75,3064500
2011-08-05,24.989999771118200,25.3799991607666,22.829999923706100,24.239999771118200,24.239999771118200,1964400
2011-08-08,23.100000381469700,24.440000534057600,23.100000381469700,23.639999389648400,23.639999389648400,2608500
2011-08-09,24.149999618530300,25.450000762939500,23.700000762939500,25.059999465942400,25.059999465942400,1333400
2011-08-10,25.440000534057600,25.440000534057600,23.6299991607666,23.81999969482420,23.81999969482420,1564200
2011-08-11,24.040000915527300,25.75,24.0,25.299999237060500,25.299999237060500,836500
2011-08-12,25.600000381469700,27.139999389648400,25.360000610351600,26.309999465942400,26.309999465942400,1009100
2011-08-15,26.6200008392334,26.75,25.93000030517580,26.229999542236300,26.229999542236300,738600
2011-08-16,26.1299991607666,26.540000915527300,25.829999923706100,26.100000381469700,26.100000381469700,537700
2011-08-17,26.389999389648400,26.649999618530300,25.510000228881800,25.829999923706100,25.829999923706100,643700
